order_date;document_number;costumer;product;unit_price;document_value;implant_date
01/06/2023;574;10;9;200;1800;14/02/2023
01/06/2023;575;15;6;30;180;10/03/2023
01/06/2023;576;16;10;200;2000;10/03/2023
01/06/2023;577;22;3;120;360;03/04/2023
01/06/2023;578;26;9;200;1800;26/04/2023
01/06/2023;579;31;5;90;450;23/05/2023
02/06/2023;580;6;1;100;100;01/02/2023
02/06/2023;581;9;2;105;210;09/02/2023
02/06/2023;582;14;2;105;210;03/03/2023
02/06/2023;583;19;9;200;1800;27/03/2023
02/06/2023;584;26;10;200;2000;26/04/2023
02/06/2023;585;29;10;200;2000;13/05/2023
02/06/2023;586;30;9;200;1800;23/05/2023
03/06/2023;587;4;8;190;1520;17/01/2023
03/06/2023;588;10;5;90;450;14/02/2023
03/06/2023;589;15;5;90;450;10/03/2023
03/06/2023;590;19;2;105;210;27/03/2023
03/06/2023;591;22;9;200;1800;03/04/2023
03/06/2023;592;23;5;90;450;13/04/2023
03/06/2023;593;26;8;190;1520;26/04/2023
03/06/2023;594;27;5;90;450;04/05/2023
04/06/2023;595;4;3;120;360;17/01/2023
04/06/2023;596;8;9;200;1800;06/02/2023
04/06/2023;597;9;1;100;100;09/02/2023
04/06/2023;598;15;1;100;100;10/03/2023
04/06/2023;599;19;10;200;2000;27/03/2023
04/06/2023;600;24;6;30;180;22/04/2023
04/06/2023;601;29;8;190;1520;13/05/2023
05/06/2023;602;3;10;200;2000;15/01/2023
05/06/2023;603;4;9;200;1800;17/01/2023
05/06/2023;604;11;5;90;450;16/02/2023
05/06/2023;605;12;3;120;360;19/02/2023
05/06/2023;606;13;6;30;180;03/03/2023
05/06/2023;607;14;2;105;210;03/03/2023
05/06/2023;608;22;4;150;600;03/04/2023
05/06/2023;609;24;9;200;1800;22/04/2023
05/06/2023;610;30;8;190;1520;23/05/2023
06/06/2023;611;2;2;105;210;08/01/2023
06/06/2023;612;4;3;120;360;17/01/2023
06/06/2023;613;6;1;100;100;01/02/2023
06/06/2023;614;10;10;200;2000;14/02/2023
06/06/2023;615;15;4;150;600;10/03/2023
06/06/2023;616;23;4;150;600;13/04/2023
06/06/2023;617;27;6;30;180;04/05/2023
07/06/2023;618;10;8;190;1520;14/02/2023
07/06/2023;619;11;8;190;1520;16/02/2023
07/06/2023;620;13;5;90;450;03/03/2023
07/06/2023;621;18;3;120;360;18/03/2023
07/06/2023;622;18;1;100;100;18/03/2023
07/06/2023;623;19;5;90;450;27/03/2023
07/06/2023;624;20;5;90;450;29/03/2023
07/06/2023;625;23;2;105;210;13/04/2023
07/06/2023;626;26;3;120;360;26/04/2023
07/06/2023;627;26;1;100;100;26/04/2023
07/06/2023;628;29;10;200;2000;13/05/2023
08/06/2023;629;3;9;200;1800;15/01/2023
08/06/2023;630;5;3;120;360;31/01/2023
08/06/2023;631;7;1;100;100;06/02/2023
08/06/2023;632;8;9;200;1800;06/02/2023
08/06/2023;633;14;3;120;360;03/03/2023
08/06/2023;634;18;8;190;1520;18/03/2023
08/06/2023;635;26;10;200;2000;26/04/2023
08/06/2023;636;26;6;30;180;26/04/2023
09/06/2023;637;4;4;150;600;17/01/2023
09/06/2023;638;9;10;200;2000;09/02/2023
09/06/2023;639;12;6;30;180;19/02/2023
09/06/2023;640;15;8;190;1520;10/03/2023
09/06/2023;641;18;3;120;360;18/03/2023
09/06/2023;642;29;6;30;180;13/05/2023
09/06/2023;643;30;8;190;1520;23/05/2023
09/06/2023;644;32;7;40;280;05/06/2023
09/06/2023;645;33;7;40;280;08/06/2023
10/06/2023;646;3;7;40;280;15/01/2023
10/06/2023;647;13;6;30;180;03/03/2023
10/06/2023;648;16;9;200;1800;10/03/2023
10/06/2023;649;17;8;190;1520;16/03/2023
10/06/2023;650;23;1;100;100;13/04/2023
10/06/2023;651;23;3;120;360;13/04/2023
10/06/2023;652;26;1;100;100;26/04/2023
10/06/2023;653;28;9;200;1800;08/05/2023
10/06/2023;654;34;10;200;2000;09/06/2023
11/06/2023;655;6;9;200;1800;01/02/2023
11/06/2023;656;6;6;30;180;01/02/2023
11/06/2023;657;12;9;200;1800;19/02/2023
11/06/2023;658;14;8;190;1520;03/03/2023
11/06/2023;659;23;5;90;450;13/04/2023
12/06/2023;660;1;5;90;450;01/01/2023
12/06/2023;661;8;6;30;180;06/02/2023
12/06/2023;662;21;7;40;280;01/04/2023
12/06/2023;663;24;9;200;1800;22/04/2023
12/06/2023;664;26;8;190;1520;26/04/2023
12/06/2023;665;26;10;200;2000;26/04/2023
12/06/2023;666;29;10;200;2000;13/05/2023
12/06/2023;667;32;1;100;100;05/06/2023
13/06/2023;668;4;1;100;100;17/01/2023
13/06/2023;669;7;10;200;2000;06/02/2023
13/06/2023;670;9;5;90;450;09/02/2023
13/06/2023;671;10;2;105;210;14/02/2023
13/06/2023;672;16;2;105;210;10/03/2023
13/06/2023;673;29;8;190;1520;13/05/2023
13/06/2023;674;31;9;200;1800;23/05/2023
14/06/2023;675;3;3;120;360;15/01/2023
14/06/2023;676;3;9;200;1800;15/01/2023
14/06/2023;677;19;2;105;210;27/03/2023
14/06/2023;678;26;4;150;600;26/04/2023
14/06/2023;679;29;3;120;360;13/05/2023
14/06/2023;680;32;1;100;100;05/06/2023
14/06/2023;681;34;6;30;180;09/06/2023
15/06/2023;682;9;5;90;450;09/02/2023
15/06/2023;683;10;10;200;2000;14/02/2023
15/06/2023;684;11;1;100;100;16/02/2023
15/06/2023;685;16;5;90;450;10/03/2023
15/06/2023;686;22;1;100;100;03/04/2023
15/06/2023;687;34;10;200;2000;09/06/2023
16/06/2023;688;4;7;40;280;17/01/2023
16/06/2023;689;6;8;190;1520;01/02/2023
16/06/2023;690;7;4;150;600;06/02/2023
16/06/2023;691;8;3;120;360;06/02/2023
16/06/2023;692;10;7;40;280;14/02/2023
16/06/2023;693;17;9;200;1800;16/03/2023
16/06/2023;694;26;4;150;600;26/04/2023
16/06/2023;695;30;7;40;280;23/05/2023
17/06/2023;696;9;5;90;450;09/02/2023
17/06/2023;697;13;2;105;210;03/03/2023
17/06/2023;698;17;5;90;450;16/03/2023
17/06/2023;699;25;2;105;210;25/04/2023
17/06/2023;700;31;3;120;360;23/05/2023
17/06/2023;701;33;8;190;1520;08/06/2023
17/06/2023;702;33;6;30;180;08/06/2023
18/06/2023;703;4;7;40;280;17/01/2023
18/06/2023;704;14;4;150;600;03/03/2023
18/06/2023;705;17;3;120;360;16/03/2023
18/06/2023;706;18;8;190;1520;18/03/2023
18/06/2023;707;20;3;120;360;29/03/2023
18/06/2023;708;23;9;200;1800;13/04/2023
18/06/2023;709;25;6;30;180;25/04/2023
18/06/2023;710;29;7;40;280;13/05/2023
18/06/2023;711;31;2;105;210;23/05/2023
19/06/2023;712;2;7;40;280;08/01/2023
19/06/2023;713;4;3;120;360;17/01/2023
19/06/2023;714;17;2;105;210;16/03/2023
19/06/2023;715;21;6;30;180;01/04/2023
19/06/2023;716;22;9;200;1800;03/04/2023
19/06/2023;717;28;9;200;1800;08/05/2023
20/06/2023;718;3;6;30;180;15/01/2023
20/06/2023;719;7;1;100;100;06/02/2023
20/06/2023;720;10;2;105;210;14/02/2023
20/06/2023;721;11;1;100;100;16/02/2023
20/06/2023;722;11;4;150;600;16/02/2023
20/06/2023;723;13;8;190;1520;03/03/2023
20/06/2023;724;18;7;40;280;18/03/2023
20/06/2023;725;20;6;30;180;29/03/2023
20/06/2023;726;22;2;105;210;03/04/2023
20/06/2023;727;22;1;100;100;03/04/2023
20/06/2023;728;28;1;100;100;08/05/2023
20/06/2023;729;34;2;105;210;09/06/2023
21/06/2023;730;1;6;30;180;01/01/2023
21/06/2023;731;3;8;190;1520;15/01/2023
21/06/2023;732;7;4;150;600;06/02/2023
21/06/2023;733;8;3;120;360;06/02/2023
21/06/2023;734;13;3;120;360;03/03/2023
21/06/2023;735;15;8;190;1520;10/03/2023
21/06/2023;736;26;3;120;360;26/04/2023
21/06/2023;737;31;7;40;280;23/05/2023
21/06/2023;738;35;1;100;100;17/06/2023
22/06/2023;739;7;4;150;600;06/02/2023
22/06/2023;740;12;10;200;2000;19/02/2023
22/06/2023;741;12;4;150;600;19/02/2023
22/06/2023;742;19;2;105;210;27/03/2023
22/06/2023;743;30;6;30;180;23/05/2023
23/06/2023;744;2;5;90;450;08/01/2023
23/06/2023;745;5;1;100;100;31/01/2023
23/06/2023;746;7;7;40;280;06/02/2023
23/06/2023;747;12;6;30;180;19/02/2023
23/06/2023;748;13;10;200;2000;03/03/2023
23/06/2023;749;27;10;200;2000;04/05/2023
23/06/2023;750;30;3;120;360;23/05/2023
24/06/2023;751;2;2;105;210;08/01/2023
24/06/2023;752;4;1;100;100;17/01/2023
24/06/2023;753;12;1;100;100;19/02/2023
24/06/2023;754;16;3;120;360;10/03/2023
24/06/2023;755;24;1;100;100;22/04/2023
24/06/2023;756;33;10;200;2000;08/06/2023
25/06/2023;757;10;2;105;210;14/02/2023
25/06/2023;758;12;10;200;2000;19/02/2023
25/06/2023;759;12;7;40;280;19/02/2023
25/06/2023;760;13;5;90;450;03/03/2023
25/06/2023;761;16;6;30;180;10/03/2023
25/06/2023;762;22;10;200;2000;03/04/2023
25/06/2023;763;22;6;30;180;03/04/2023
25/06/2023;764;27;2;105;210;04/05/2023
25/06/2023;765;27;4;150;600;04/05/2023
25/06/2023;766;34;4;150;600;09/06/2023
26/06/2023;767;2;3;120;360;08/01/2023
26/06/2023;768;6;7;40;280;01/02/2023
26/06/2023;769;8;6;30;180;06/02/2023
26/06/2023;770;16;2;105;210;10/03/2023
26/06/2023;771;16;10;200;2000;10/03/2023
26/06/2023;772;17;1;100;100;16/03/2023
26/06/2023;773;18;5;90;450;18/03/2023
26/06/2023;774;20;8;190;1520;29/03/2023
26/06/2023;775;20;2;105;210;29/03/2023
26/06/2023;776;23;9;200;1800;13/04/2023
26/06/2023;777;26;10;200;2000;26/04/2023
26/06/2023;778;30;2;105;210;23/05/2023
27/06/2023;779;6;7;40;280;01/02/2023
27/06/2023;780;10;1;100;100;14/02/2023
27/06/2023;781;12;5;90;450;19/02/2023
27/06/2023;782;15;4;150;600;10/03/2023
27/06/2023;783;18;7;40;280;18/03/2023
27/06/2023;784;19;9;200;1800;27/03/2023
27/06/2023;785;30;2;105;210;23/05/2023
27/06/2023;786;32;7;40;280;05/06/2023
27/06/2023;787;33;6;30;180;08/06/2023
27/06/2023;788;34;2;105;210;09/06/2023
28/06/2023;789;6;2;105;210;01/02/2023
28/06/2023;790;16;10;200;2000;10/03/2023
28/06/2023;791;17;4;150;600;16/03/2023
28/06/2023;792;18;3;120;360;18/03/2023
28/06/2023;793;20;7;40;280;29/03/2023
28/06/2023;794;26;5;90;450;26/04/2023
28/06/2023;795;27;7;40;280;04/05/2023
28/06/2023;796;28;10;200;2000;08/05/2023
28/06/2023;797;35;4;150;600;17/06/2023
29/06/2023;798;14;8;190;1520;03/03/2023
29/06/2023;799;14;6;30;180;03/03/2023
29/06/2023;800;16;2;105;210;10/03/2023
29/06/2023;801;17;2;105;210;16/03/2023
29/06/2023;802;17;8;190;1520;16/03/2023
29/06/2023;803;20;7;40;280;29/03/2023
29/06/2023;804;20;1;100;100;29/03/2023
29/06/2023;805;20;4;150;600;29/03/2023
29/06/2023;806;28;10;200;2000;08/05/2023
29/06/2023;807;29;4;150;600;13/05/2023
30/06/2023;808;5;2;105;210;31/01/2023
30/06/2023;809;11;4;150;600;16/02/2023
30/06/2023;810;15;1;100;100;10/03/2023
30/06/2023;811;16;8;190;1520;10/03/2023
30/06/2023;812;17;9;200;1800;16/03/2023
30/06/2023;813;18;8;190;1520;18/03/2023
30/06/2023;814;20;8;190;1520;29/03/2023
30/06/2023;815;25;9;200;1800;25/04/2023
30/06/2023;816;28;6;30;180;08/05/2023
30/06/2023;817;29;5;90;450;13/05/2023
01/07/2023;818;9;6;30;180;09/02/2023
01/07/2023;819;9;8;190;1520;09/02/2023
01/07/2023;820;13;1;100;100;03/03/2023
01/07/2023;821;14;5;90;450;03/03/2023
01/07/2023;822;18;7;40;280;18/03/2023
01/07/2023;823;27;8;190;1520;04/05/2023
01/07/2023;824;27;9;200;1800;04/05/2023
01/07/2023;825;28;9;200;1800;08/05/2023
01/07/2023;826;29;5;90;450;13/05/2023
01/07/2023;827;35;2;105;210;17/06/2023
01/07/2023;828;35;9;200;1800;17/06/2023
02/07/2023;829;1;3;120;360;01/01/2023
02/07/2023;830;2;6;30;180;08/01/2023
02/07/2023;831;3;3;120;360;15/01/2023
02/07/2023;832;3;6;30;180;15/01/2023
02/07/2023;833;4;2;105;210;17/01/2023
02/07/2023;834;6;1;100;100;01/02/2023
02/07/2023;835;12;1;100;100;19/02/2023
02/07/2023;836;13;5;90;450;03/03/2023
02/07/2023;837;15;7;40;280;10/03/2023
02/07/2023;838;18;4;150;600;18/03/2023
02/07/2023;839;19;6;30;180;27/03/2023
02/07/2023;840;19;3;120;360;27/03/2023
02/07/2023;841;33;7;40;280;08/06/2023
02/07/2023;842;35;3;120;360;17/06/2023
03/07/2023;843;2;10;200;2000;08/01/2023
03/07/2023;844;2;3;120;360;08/01/2023
03/07/2023;845;2;5;90;450;08/01/2023
03/07/2023;846;5;9;200;1800;31/01/2023
03/07/2023;847;8;5;90;450;06/02/2023
03/07/2023;848;9;5;90;450;09/02/2023
03/07/2023;849;11;3;120;360;16/02/2023
03/07/2023;850;21;8;190;1520;01/04/2023
03/07/2023;851;24;9;200;1800;22/04/2023
03/07/2023;852;29;10;200;2000;13/05/2023
03/07/2023;853;32;9;200;1800;05/06/2023
03/07/2023;854;32;2;105;210;05/06/2023
04/07/2023;855;2;3;120;360;08/01/2023
04/07/2023;856;12;8;190;1520;19/02/2023
04/07/2023;857;20;6;30;180;29/03/2023
04/07/2023;858;21;2;105;210;01/04/2023
04/07/2023;859;21;1;100;100;01/04/2023
04/07/2023;860;24;5;90;450;22/04/2023
04/07/2023;861;25;5;90;450;25/04/2023
04/07/2023;862;28;9;200;1800;08/05/2023
04/07/2023;863;32;5;90;450;05/06/2023
04/07/2023;864;33;5;90;450;08/06/2023
04/07/2023;865;34;9;200;1800;09/06/2023
05/07/2023;866;4;1;100;100;17/01/2023
05/07/2023;867;5;7;40;280;31/01/2023
05/07/2023;868;8;5;90;450;06/02/2023
05/07/2023;869;11;5;90;450;16/02/2023
05/07/2023;870;14;7;40;280;03/03/2023
05/07/2023;871;15;2;105;210;10/03/2023
05/07/2023;872;17;2;105;210;16/03/2023
05/07/2023;873;20;2;105;210;29/03/2023
05/07/2023;874;23;1;100;100;13/04/2023
05/07/2023;875;26;3;120;360;26/04/2023
06/07/2023;876;10;2;105;210;14/02/2023
06/07/2023;877;13;10;200;2000;03/03/2023
06/07/2023;878;17;2;105;210;16/03/2023
06/07/2023;879;19;3;120;360;27/03/2023
06/07/2023;880;21;1;100;100;01/04/2023
06/07/2023;881;24;5;90;450;22/04/2023
06/07/2023;882;26;2;105;210;26/04/2023
06/07/2023;883;28;4;150;600;08/05/2023
07/07/2023;884;23;8;190;1520;13/04/2023
07/07/2023;885;26;1;100;100;26/04/2023
07/07/2023;886;34;4;150;600;09/06/2023
08/07/2023;887;6;2;105;210;01/02/2023
08/07/2023;888;9;6;30;180;09/02/2023
08/07/2023;889;10;5;90;450;14/02/2023
08/07/2023;890;13;4;150;600;03/03/2023
08/07/2023;891;15;7;40;280;10/03/2023
08/07/2023;892;20;7;40;280;29/03/2023
09/07/2023;893;2;8;190;1520;08/01/2023
09/07/2023;894;10;5;90;450;14/02/2023
09/07/2023;895;10;3;120;360;14/02/2023
09/07/2023;896;22;7;40;280;03/04/2023
09/07/2023;897;28;1;100;100;08/05/2023
09/07/2023;898;28;7;40;280;08/05/2023
09/07/2023;899;29;6;30;180;13/05/2023
09/07/2023;900;29;10;200;2000;13/05/2023
09/07/2023;901;33;9;200;1800;08/06/2023
09/07/2023;902;33;3;120;360;08/06/2023
10/07/2023;903;6;1;100;100;01/02/2023
10/07/2023;904;14;10;200;2000;03/03/2023
10/07/2023;905;23;4;150;600;13/04/2023
10/07/2023;906;24;8;190;1520;22/04/2023
10/07/2023;907;35;1;100;100;17/06/2023
10/07/2023;908;36;7;40;280;09/07/2023
10/07/2023;909;37;8;190;1520;10/07/2023
10/07/2023;910;37;3;120;360;10/07/2023
11/07/2023;911;1;2;105;210;01/01/2023
11/07/2023;912;4;9;200;1800;17/01/2023
11/07/2023;913;17;7;40;280;16/03/2023
11/07/2023;914;18;4;150;600;18/03/2023
11/07/2023;915;22;7;40;280;03/04/2023
11/07/2023;916;30;5;90;450;23/05/2023
11/07/2023;917;31;6;30;180;23/05/2023
11/07/2023;918;32;6;30;180;05/06/2023
11/07/2023;919;36;4;150;600;09/07/2023
11/07/2023;920;37;7;40;280;10/07/2023
12/07/2023;921;27;4;150;600;04/05/2023
12/07/2023;922;32;7;40;280;05/06/2023
12/07/2023;923;34;4;150;600;09/06/2023
12/07/2023;924;34;8;190;1520;09/06/2023
12/07/2023;925;36;8;190;1520;09/07/2023
13/07/2023;926;2;8;190;1520;08/01/2023
13/07/2023;927;7;8;190;1520;06/02/2023
13/07/2023;928;12;4;150;600;19/02/2023
13/07/2023;929;14;9;200;1800;03/03/2023
13/07/2023;930;14;10;200;2000;03/03/2023
13/07/2023;931;16;7;40;280;10/03/2023
13/07/2023;932;18;3;120;360;18/03/2023
13/07/2023;933;19;8;190;1520;27/03/2023
13/07/2023;934;33;6;30;180;08/06/2023
13/07/2023;935;35;7;40;280;17/06/2023
13/07/2023;936;36;8;190;1520;09/07/2023
14/07/2023;937;2;3;120;360;08/01/2023
14/07/2023;938;4;1;100;100;17/01/2023
14/07/2023;939;8;10;200;2000;06/02/2023
14/07/2023;940;13;10;200;2000;03/03/2023
14/07/2023;941;14;8;190;1520;03/03/2023
14/07/2023;942;21;1;100;100;01/04/2023
14/07/2023;943;25;4;150;600;25/04/2023
14/07/2023;944;29;7;40;280;13/05/2023
14/07/2023;945;32;2;105;210;05/06/2023
14/07/2023;946;35;2;105;210;17/06/2023
15/07/2023;947;1;4;150;600;01/01/2023
15/07/2023;948;5;1;100;100;31/01/2023
15/07/2023;949;9;5;90;450;09/02/2023
15/07/2023;950;10;4;150;600;14/02/2023
15/07/2023;951;12;4;150;600;19/02/2023
15/07/2023;952;29;8;190;1520;13/05/2023
15/07/2023;953;32;6;30;180;05/06/2023
15/07/2023;954;36;8;190;1520;09/07/2023
16/07/2023;955;9;5;90;450;09/02/2023
16/07/2023;956;9;4;150;600;09/02/2023
16/07/2023;957;11;5;90;450;16/02/2023
16/07/2023;958;12;8;190;1520;19/02/2023
16/07/2023;959;19;5;90;450;27/03/2023
16/07/2023;960;19;2;105;210;27/03/2023
16/07/2023;961;23;3;120;360;13/04/2023
16/07/2023;962;25;10;200;2000;25/04/2023
16/07/2023;963;26;7;40;280;26/04/2023
16/07/2023;964;29;6;30;180;13/05/2023
16/07/2023;965;40;9;200;1800;15/07/2023
17/07/2023;966;2;2;105;210;08/01/2023
17/07/2023;967;3;6;30;180;15/01/2023
17/07/2023;968;13;9;200;1800;03/03/2023
17/07/2023;969;23;3;120;360;13/04/2023
17/07/2023;970;26;6;30;180;26/04/2023
17/07/2023;971;27;3;120;360;04/05/2023
17/07/2023;972;28;4;150;600;08/05/2023
17/07/2023;973;28;10;200;2000;08/05/2023
17/07/2023;974;28;9;200;1800;08/05/2023
17/07/2023;975;37;8;190;1520;10/07/2023
18/07/2023;976;4;5;90;450;17/01/2023
18/07/2023;977;6;8;190;1520;01/02/2023
18/07/2023;978;8;4;150;600;06/02/2023
18/07/2023;979;9;9;200;1800;09/02/2023
18/07/2023;980;19;1;100;100;27/03/2023
18/07/2023;981;20;9;200;1800;29/03/2023
18/07/2023;982;24;5;90;450;22/04/2023
18/07/2023;983;32;1;100;100;05/06/2023
18/07/2023;984;34;3;120;360;09/06/2023
18/07/2023;985;34;4;150;600;09/06/2023
19/07/2023;986;2;10;200;2000;08/01/2023
19/07/2023;987;7;1;100;100;06/02/2023
19/07/2023;988;8;6;30;180;06/02/2023
19/07/2023;989;11;3;120;360;16/02/2023
19/07/2023;990;11;5;90;450;16/02/2023
19/07/2023;991;16;7;40;280;10/03/2023
19/07/2023;992;25;5;90;450;25/04/2023
19/07/2023;993;26;6;30;180;26/04/2023
19/07/2023;994;28;9;200;1800;08/05/2023
19/07/2023;995;31;2;105;210;23/05/2023
19/07/2023;996;31;4;150;600;23/05/2023
19/07/2023;997;34;4;150;600;09/06/2023
19/07/2023;998;37;4;150;600;10/07/2023
19/07/2023;999;38;10;200;2000;13/07/2023
19/07/2023;1000;40;6;30;180;15/07/2023
20/07/2023;1001;1;10;200;2000;01/01/2023
20/07/2023;1002;3;2;105;210;15/01/2023
20/07/2023;1003;5;9;200;1800;31/01/2023
20/07/2023;1004;8;10;200;2000;06/02/2023
20/07/2023;1005;8;9;200;1800;06/02/2023
20/07/2023;1006;13;8;190;1520;03/03/2023
20/07/2023;1007;16;5;90;450;10/03/2023
20/07/2023;1008;18;9;200;1800;18/03/2023
20/07/2023;1009;20;8;190;1520;29/03/2023
20/07/2023;1010;21;3;120;360;01/04/2023
20/07/2023;1011;22;10;200;2000;03/04/2023
20/07/2023;1012;26;2;105;210;26/04/2023
20/07/2023;1013;35;7;40;280;17/06/2023
20/07/2023;1014;35;5;90;450;17/06/2023
21/07/2023;1015;9;8;190;1520;09/02/2023
21/07/2023;1016;11;2;105;210;16/02/2023
21/07/2023;1017;11;5;90;450;16/02/2023
21/07/2023;1018;12;5;90;450;19/02/2023
21/07/2023;1019;12;2;105;210;19/02/2023
21/07/2023;1020;16;4;150;600;10/03/2023
21/07/2023;1021;17;4;150;600;16/03/2023
21/07/2023;1022;23;6;30;180;13/04/2023
21/07/2023;1023;24;5;90;450;22/04/2023
21/07/2023;1024;28;3;120;360;08/05/2023
21/07/2023;1025;37;8;190;1520;10/07/2023
21/07/2023;1026;39;1;100;100;15/07/2023
21/07/2023;1027;39;10;200;2000;15/07/2023
22/07/2023;1028;2;1;100;100;08/01/2023
22/07/2023;1029;3;9;200;1800;15/01/2023
22/07/2023;1030;6;8;190;1520;01/02/2023
22/07/2023;1031;7;6;30;180;06/02/2023
22/07/2023;1032;19;10;200;2000;27/03/2023
22/07/2023;1033;24;6;30;180;22/04/2023
22/07/2023;1034;32;7;40;280;05/06/2023
22/07/2023;1035;40;6;30;180;15/07/2023
22/07/2023;1036;40;10;200;2000;15/07/2023
23/07/2023;1037;5;8;190;1520;31/01/2023
23/07/2023;1038;5;7;40;280;31/01/2023
23/07/2023;1039;5;2;105;210;31/01/2023
23/07/2023;1040;6;5;90;450;01/02/2023
23/07/2023;1041;12;8;190;1520;19/02/2023
23/07/2023;1042;15;10;200;2000;10/03/2023
23/07/2023;1043;17;3;120;360;16/03/2023
23/07/2023;1044;20;6;30;180;29/03/2023
23/07/2023;1045;20;4;150;600;29/03/2023
23/07/2023;1046;26;7;40;280;26/04/2023
23/07/2023;1047;30;6;30;180;23/05/2023
23/07/2023;1048;33;9;200;1800;08/06/2023
23/07/2023;1049;37;7;40;280;10/07/2023
23/07/2023;1050;37;10;200;2000;10/07/2023
23/07/2023;1051;37;10;200;2000;10/07/2023
23/07/2023;1052;40;4;150;600;15/07/2023
24/07/2023;1053;11;1;100;100;16/02/2023
24/07/2023;1054;11;4;150;600;16/02/2023
24/07/2023;1055;18;1;100;100;18/03/2023
24/07/2023;1056;18;5;90;450;18/03/2023
24/07/2023;1057;23;4;150;600;13/04/2023
24/07/2023;1058;24;7;40;280;22/04/2023
24/07/2023;1059;30;6;30;180;23/05/2023
24/07/2023;1060;31;4;150;600;23/05/2023
24/07/2023;1061;31;5;90;450;23/05/2023
24/07/2023;1062;37;5;90;450;10/07/2023
24/07/2023;1063;39;8;190;1520;15/07/2023
25/07/2023;1064;4;5;90;450;17/01/2023
25/07/2023;1065;6;5;90;450;01/02/2023
25/07/2023;1066;18;5;90;450;18/03/2023
25/07/2023;1067;21;3;120;360;01/04/2023
25/07/2023;1068;27;5;90;450;04/05/2023
25/07/2023;1069;27;7;40;280;04/05/2023
25/07/2023;1070;29;7;40;280;13/05/2023
25/07/2023;1071;29;5;90;450;13/05/2023
25/07/2023;1072;31;1;100;100;23/05/2023
25/07/2023;1073;31;8;190;1520;23/05/2023
25/07/2023;1074;38;7;40;280;13/07/2023
25/07/2023;1075;39;7;40;280;15/07/2023
25/07/2023;1076;41;1;100;100;24/07/2023
26/07/2023;1077;10;4;150;600;14/02/2023
26/07/2023;1078;10;3;120;360;14/02/2023
26/07/2023;1079;11;9;200;1800;16/02/2023
26/07/2023;1080;12;7;40;280;19/02/2023
26/07/2023;1081;14;2;105;210;03/03/2023
26/07/2023;1082;15;5;90;450;10/03/2023
26/07/2023;1083;18;5;90;450;18/03/2023
26/07/2023;1084;19;10;200;2000;27/03/2023
26/07/2023;1085;20;6;30;180;29/03/2023
26/07/2023;1086;21;4;150;600;01/04/2023
26/07/2023;1087;30;2;105;210;23/05/2023
26/07/2023;1088;34;2;105;210;09/06/2023
26/07/2023;1089;35;6;30;180;17/06/2023
26/07/2023;1090;35;10;200;2000;17/06/2023
26/07/2023;1091;36;9;200;1800;09/07/2023
26/07/2023;1092;40;2;105;210;15/07/2023
27/07/2023;1093;8;9;200;1800;06/02/2023
27/07/2023;1094;15;6;30;180;10/03/2023
27/07/2023;1095;18;1;100;100;18/03/2023
27/07/2023;1096;18;1;100;100;18/03/2023
27/07/2023;1097;19;5;90;450;27/03/2023
27/07/2023;1098;21;7;40;280;01/04/2023
27/07/2023;1099;25;4;150;600;25/04/2023
27/07/2023;1100;26;5;90;450;26/04/2023
27/07/2023;1101;27;7;40;280;04/05/2023
27/07/2023;1102;30;3;120;360;23/05/2023
27/07/2023;1103;35;6;30;180;17/06/2023
27/07/2023;1104;38;4;150;600;13/07/2023
28/07/2023;1105;6;1;100;100;01/02/2023
28/07/2023;1106;7;1;100;100;06/02/2023
28/07/2023;1107;11;3;120;360;16/02/2023
28/07/2023;1108;12;8;190;1520;19/02/2023
28/07/2023;1109;12;6;30;180;19/02/2023
28/07/2023;1110;22;4;150;600;03/04/2023
28/07/2023;1111;23;8;190;1520;13/04/2023
28/07/2023;1112;30;8;190;1520;23/05/2023
28/07/2023;1113;34;9;200;1800;09/06/2023
28/07/2023;1114;34;1;100;100;09/06/2023
28/07/2023;1115;38;1;100;100;13/07/2023
28/07/2023;1116;40;10;200;2000;15/07/2023
28/07/2023;1117;41;2;105;210;24/07/2023
28/07/2023;1118;42;4;150;600;24/07/2023
29/07/2023;1119;9;3;120;360;09/02/2023
29/07/2023;1120;10;3;120;360;14/02/2023
29/07/2023;1121;14;3;120;360;03/03/2023
29/07/2023;1122;16;8;190;1520;10/03/2023
29/07/2023;1123;25;9;200;1800;25/04/2023
29/07/2023;1124;25;6;30;180;25/04/2023
29/07/2023;1125;27;2;105;210;04/05/2023
29/07/2023;1126;28;5;90;450;08/05/2023
29/07/2023;1127;30;7;40;280;23/05/2023
29/07/2023;1128;35;5;90;450;17/06/2023
29/07/2023;1129;37;3;120;360;10/07/2023
